Date,maj_clas,Air_Temp,Albedo,APCP,DLW,DSW,Emissiv,LAI,PRES,Sk_Temp,SPFH,U,V,Area,Obs
12/15/2005,8,257.7121919,0.342780533,0,155.6514339,99.57704883,250,0.01875,74099.20745,253.9981747,0.000928231,1.397400853,-0.259245045,333.15,18
12/16/2005,8,259.8800982,0.341790722,0,182.9605194,98.01375706,250,0.0171875,73519.03231,257.5363503,0.001178719,1.519769696,-0.572256886,333.15,16
12/17/2005,8,260.8686699,0.341703458,0,242.3538104,59.87702424,250,0.015625,73684.3714,257.2992071,0.001662172,-2.042442449,2.042890306,333.15,17
12/18/2005,8,261.2343369,0.342873773,1.495777374,215.4425896,91.43090347,249,0.0140625,74248.70361,256.6141923,0.001801192,-2.749288269,2.299872075,333.15,18
12/19/2005,8,267.6440539,0.345168788,4.077351308,272.6806982,71.4511367,249,0.0125,74779.83765,263.5479151,0.003171793,2.154718522,2.368897988,333.15,19
12/20/2005,8,270.915599,0.346984422,2.641650711,261.8288267,54.80703856,249,0.0109375,75031.46993,269.9728527,0.00416342,2.571457172,1.003222984,333.15,20
12/21/2005,8,273.4580335,0.343522419,0.319769678,264.0318577,78.67676061,249,0.009375,74860.97329,269.138127,0.004293762,1.095337508,2.801063701,333.15,22
12/22/2005,8,275.5696778,0.341102468,34.73838823,300.9319543,47.46601158,249,0.0078125,74302.39044,269.3556856,0.004906942,3.656605941,3.416090902,333.15,21
12/23/2005,8,274.478563,0.342305844,17.54280256,240.6903027,90.88934077,250,0.00625,74705.44306,272.2194055,0.004864619,5.696057347,-1.274472188,333.15,23
12/24/2005,8,272.0197177,0.339852196,0.781573908,221.5660542,86.4240176,249,0.0046875,75058.84997,265.3652045,0.00350044,2.434516991,1.077575192,333.15,24
12/25/2005,8,271.6573457,0.338409443,0.803262968,207.3017705,88.98052756,249,0.003125,74344.9928,265.7165337,0.002709125,0.27554383,3.076959419,333.15,23
12/26/2005,8,271.6701256,0.33709639,3.663147847,261.0753238,65.07882375,249,0.0015625,73783.19498,263.9478455,0.003163148,1.977839121,2.895937343,333.15,21
12/27/2005,8,271.7399833,0.344728167,1.521113266,253.208689,88.5838145,249,0,74436.35397,268.7848797,0.004062788,4.676367632,1.061492338,333.15,20
12/28/2005,8,276.1360566,0.34497596,8.785412799,309.0132324,64.42013052,249,0.0025,74182.48241,270.4857254,0.005548568,2.86178827,4.094521814,333.15,22
12/29/2005,8,272.8330895,0.345918665,5.19021121,255.377659,69.54225951,248.875,0.005,73892.73433,269.6404381,0.004358437,6.96432352,-0.775831745,333.15,21
12/30/2005,8,270.8169586,0.347213593,14.60115185,268.8444298,65.60675082,248.75,0.0075,73630.23193,262.9279423,0.003891299,1.41397155,4.486180489,333.15,19
12/31/2005,8,274.3670066,0.351771359,25.3458737,304.2634962,64.83111901,248.625,0.01,72955.06958,270.7958749,0.005006398,2.308749235,5.905654279,333.15,20
1/1/2006,8,270.8643275,0.352012795,5.098464567,242.7288584,87.39445908,248.5,0.0125,73443.91315,269.6372534,0.003735812,4.411060526,1.146057279,333.15,22
1/2/2006,8,271.9932142,0.35150973,14.89846471,286.3949099,73.85129669,248.375,0.0125,73445.03679,264.73246,0.003918538,-2.238715644,5.082341726,333.15,23
1/3/2006,8,271.0530431,0.353573316,10.06007693,249.3102804,71.3399003,248.25,0.0125,73960.85813,269.5391,0.003927215,5.121193294,2.234381031,333.15,20
1/4/2006,8,268.215679,0.353226653,2.42783113,236.2905985,70.58511781,248.125,0.0125,75089.373,264.9716721,0.00307572,4.023224628,-0.021433142,333.15,17
1/5/2006,8,265.0709013,0.352444478,0,191.837111,100.8743617,248,0.0125,75736.50992,262.6015828,0.001732733,1.071777047,1.458797207,333.15,16
1/6/2006,8,267.0466131,0.351416892,0,194.5719079,97.65756703,249,0.0125,75092.74472,263.7029724,0.001537372,0.541554711,3.304518603,333.15,17
1/7/2006,8,268.4607766,0.350391213,7.528982838,213.8607917,101.5869097,248,0.0125,73946.84981,265.0920455,0.002340811,2.968066263,2.899280274,333.15,18
1/8/2006,8,265.8929902,0.35051185,11.27389652,240.6407985,71.05755064,249,0.0125,74177.66875,266.1417662,0.002596889,5.335532709,-0.999792081,333.15,18
1/9/2006,8,262.3973328,0.350583532,1.078310957,183.239646,105.6649408,250,0.0125,74790.88692,262.5688273,0.001849576,1.022552798,1.204894452,333.15,16
1/10/2006,8,266.0160868,0.349584556,0,235.6179658,96.6404445,249,0.0125,74446.74184,260.0091298,0.001917634,1.563283772,3.882957511,333.15,17
1/11/2006,8,270.3535629,0.349358691,8.42783122,274.5156391,86.63087141,249,0.0125,73725.66379,267.1468856,0.003249448,4.422792772,2.931757881,333.15,18
1/12/2006,8,265.8046425,0.351207386,0.718042237,192.2747789,110.7753855,249,0.0125,74160.06878,265.4441013,0.002550296,3.893138254,-0.264227451,333.15,19
1/13/2006,8,265.9762356,0.350537746,0,207.8225319,101.4448831,250,0.0125,74471.00448,261.0117499,0.002139915,-1.040770969,3.343274202,333.15,18
1/14/2006,8,267.9257238,0.349511431,0.019385797,217.5936053,98.75068125,249,0.0125,73871.2396,264.7045816,0.002163468,-1.204478585,4.652151381,333.15,17
1/15/2006,8,267.1721889,0.348862135,1.369865663,238.5109361,82.59033232,249,0.0125,73419.09309,264.9783554,0.002758109,4.807813571,-0.348456499,333.15,16
1/16/2006,8,265.0008917,0.348776415,0.003454894,197.527826,113.6134534,249.25,0.0125,74353.36292,261.9959685,0.002317122,4.198760459,-1.989707323,333.15,17
1/17/2006,8,267.5023792,0.347958815,1.50307104,266.5757877,72.33646941,249.5,0.0125,74285.89331,260.5054779,0.002932813,3.496249252,3.250823785,333.15,18
1/18/2006,8,269.6496921,0.349553371,20.65585443,249.8246758,97.51757983,249.75,0.0125,73395.59981,266.8989964,0.003455294,4.412364109,1.346561121,333.15,19
1/19/2006,8,264.0925183,0.35122931,0.018426104,187.0094478,115.4198434,250,0.0125,73661.98816,264.3685284,0.002353511,2.075263946,-2.379014751,333.15,17
1/20/2006,8,262.777843,0.350369112,0.186180425,201.125115,104.307831,249,0.0125,74113.76599,261.2219467,0.002087004,2.71015679,1.934109114,333.15,16
1/21/2006,8,263.9023552,0.349814722,0.090403072,229.5062334,71.13104713,249.5,0.0125,74199.0595,261.1729151,0.002242146,3.641970624,0.964355421,333.15,17
1/22/2006,8,260.4899991,0.349392578,0,159.9311284,121.5786247,250,0.0125,74721.45633,259.7116178,0.001676455,2.27716734,-1.365067199,333.15,15
1/23/2006,8,262.4898712,0.348414121,0.269097893,199.8191968,110.3514252,249,0.0125,74770.77015,260.7000415,0.002032574,2.838763638,-1.667754343,333.15,14
1/24/2006,8,265.1330814,0.347428038,0.095969291,170.9500345,123.9274891,250,0.0125,75001.41955,261.7592793,0.001563068,-1.837635984,0.164275434,333.15,16
1/25/2006,8,266.5366882,0.346400629,0.356621886,189.6195486,120.4085351,249,0.0125,74521.42274,263.7027842,0.001632318,-2.108821209,2.908397356,333.15,17
1/26/2006,8,267.6615523,0.346635245,0.087715932,231.6685815,105.4026887,250,0.0125,74044.10509,265.229449,0.002855878,2.670809381,2.208085446,333.15,18
1/27/2006,8,268.9893594,0.34723544,2.958157434,250.2572574,107.7560797,249.5,0.0125,73932.88628,264.6240832,0.003207206,3.62854292,0.710468661,333.15,19
1/28/2006,8,267.9296665,0.347975504,2.420537464,249.136552,107.1909085,249,0.0125,73923.4325,263.1620668,0.003087164,4.402279336,2.90726172,333.15,17
1/29/2006,8,269.5739963,0.350064702,2.4779271,256.2293944,98.30310447,249,0.0125,74002.24808,264.8295854,0.003447905,5.716522798,-0.070369483,333.15,16
1/30/2006,8,272.8288748,0.350196958,9.954318766,295.8582498,93.39223588,249,0.0125,74049.19386,266.0920461,0.004404838,2.97660753,4.045193598,333.15,18
1/31/2006,8,271.5575936,0.351534661,4.665451125,240.804906,128.1633976,249,0.0125,73915.3223,268.9027252,0.004150584,3.662492057,-0.336884202,333.15,19
2/1/2006,8,270.1048905,0.351621144,9.369481905,266.4359285,104.8289443,249,0.0125,73692.54718,265.8079923,0.003683437,5.035196812,2.23494885,333.15,18
2/2/2006,8,268.4527311,0.352115795,4.706142105,235.9290982,117.6198514,249,0.0125,73749.6977,266.9975313,0.003281806,4.576559569,-0.540890923,333.15,19
2/3/2006,8,269.3368722,0.352057955,11.34875257,238.9043782,124.3014814,248.5,0.0125,74351.2644,266.7334722,0.003454534,4.697872751,0.285172749,333.15,18
2/4/2006,8,268.7652551,0.35153599,10.88944354,226.9162062,136.3242343,248,0.0125,74128.53327,265.4066785,0.002633277,2.569121919,2.868706057,333.15,17
2/5/2006,8,266.3876799,0.3514826,2.634740922,227.6585607,101.189005,248,0.0125,74404.02431,265.6093477,0.002622897,5.111940255,-2.382589607,333.15,18
2/6/2006,8,263.5192458,0.35097844,0,183.9724756,153.0370304,250,0.0125,74899.86404,262.8547255,0.001990555,1.925911737,0.843961945,333.15,16
2/7/2006,8,264.7700215,0.349974552,0,182.458608,150.7421648,250,0.0125,75030.67019,262.6111336,0.001883157,2.326271628,-0.250991686,333.15,16
2/8/2006,8,265.7721249,0.348945871,0,186.2434449,147.0499382,249,0.0125,75015.76456,264.6183949,0.001689195,1.512188122,-0.951559515,333.15,15
2/9/2006,8,268.5044506,0.347918459,0,184.3083601,161.3493866,249,0.0125,74740.46625,264.8488992,0.002173528,2.762292108,-2.305782184,333.15,14
2/10/2006,8,260.7613043,0.346896771,0,155.4614547,171.4635262,249,0.0125,74789.16027,260.0835896,0.001370337,0.127639157,-3.380398323,333.15,13
2/11/2006,8,258.8728206,0.345899244,0,155.5006181,171.6809846,249,0.0140625,75074.6873,257.0293859,0.000968402,1.228103025,-1.297968669,333.15,10
2/12/2006,8,262.2088811,0.344873103,0,170.298571,168.2323202,249,0.015625,75076.02607,261.293183,0.001202295,1.406094071,-0.396401158,333.15,11
2/13/2006,8,264.4105046,0.343843787,0,177.0834159,173.2980192,249,0.0171875,74761.5539,263.4577789,0.001852231,2.240347122,-0.135548626,333.15,12
2/14/2006,8,266.7722129,0.34305225,0.137811902,206.5357756,168.4237789,249,0.01875,73659.83525,262.7376073,0.00259269,1.942802332,-0.070193539,333.15,11
2/15/2006,8,264.6013955,0.345775324,15.18714034,253.8944376,84.96604413,249,0.0203125,72761.90979,262.2496306,0.002422433,1.25834135,-1.066026887,333.15,10
2/16/2006,8,258.1712211,0.350162216,0.491170833,178.7652618,169.6038253,249,0.021875,73585.69098,259.0063629,0.001306046,2.336508352,0.026863404,333.15,8
2/17/2006,8,254.8563058,0.349705441,0,171.195484,139.7819918,249,0.0234375,73701.70985,254.8998528,0.001016499,-3.019449821,1.881701883,333.15,6.5
2/18/2006,8,254.4187258,0.348898349,1.574472192,189.6533138,117.3923562,248,0.025,73682.24328,253.3530572,0.00099357,-3.695977342,2.193538101,333.15,6
2/19/2006,8,256.5294104,0.348478446,0.603646842,188.0785217,137.5770894,250,0.0234375,73792.00736,257.8787594,0.001211604,1.08051825,0.934796879,333.15,6.8
2/20/2006,8,254.5724046,0.347615405,0,148.7782092,170.4338957,249,0.021875,73932.8127,256.8759441,0.001071409,2.815267156,0.800431874,333.15,7
2/21/2006,8,259.7383516,0.346656358,1.525143977,218.7012988,150.1334555,249,0.0203125,73832.26488,257.3023497,0.001635749,4.786116514,0.810620613,333.15,7.5
2/22/2006,8,265.6306102,0.346636203,3.104030756,229.9699011,126.6981785,249.3333333,0.01875,74018.85717,262.0247262,0.002635405,5.990451145,1.407309682,333.15,8.2
2/23/2006,8,269.1712452,0.347337396,0.837428036,231.4915262,155.451018,249.6666667,0.0171875,74377.52239,266.2484856,0.003308093,3.407517645,1.892106554,333.15,8
2/24/2006,8,270.300148,0.347281066,0,214.6977719,196.149851,250,0.015625,74259.82326,265.9599953,0.003341035,2.668202215,1.472488826,333.15,8.6
2/25/2006,8,268.5475648,0.346298938,0,185.2925172,201.1296015,250,0.0140625,74668.83237,264.8998311,0.002656358,0.263987528,2.85744566,333.15,8.2
2/26/2006,8,269.7164707,0.345271768,0,198.1833443,194.7602476,248,0.0125,74504.33701,266.1328011,0.002407262,-0.790611016,3.718394169,333.15,7.5
2/27/2006,8,272.9734606,0.344250167,0.482149719,240.1178939,184.9519941,248,0.0140625,74107.14171,269.1811466,0.003126935,0.586172434,4.156014137,333.15,8
2/28/2006,8,275.5286829,0.343788804,11.95854144,294.8581778,139.6179803,248.5,0.015625,73827.63756,272.8916753,0.004721201,1.352295286,3.669273887,333.15,8.2
3/1/2006,8,268.2675344,0.343933955,1.057005774,186.5664935,212.3280902,249,0.0171875,74378.20777,269.4266548,0.002903911,0.622312869,1.353198996,333.15,8.1
3/2/2006,8,268.1636316,0.34301674,0,183.6668933,213.3151423,249,0.01875,74199.43698,265.8857746,0.002513004,-3.137651998,2.955766199,333.15,8.2
3/3/2006,8,270.5662388,0.342007884,1.444337833,204.6335923,209.4651423,249,0.0203125,73776.41875,267.6200231,0.002810389,-2.191770666,3.834556999,333.15,9
3/4/2006,8,269.3050904,0.341744286,0.059500961,221.494749,203.906289,249,0.021875,74002.39363,267.4231663,0.002762748,3.874560198,2.551951414,333.15,10
3/5/2006,8,267.2503719,0.341523895,0,189.0176772,209.8123592,249,0.0234375,74564.52095,264.0724812,0.002201032,-2.313203809,3.12414432,333.15,9.6
3/6/2006,8,270.4853927,0.340503645,3.655278365,237.6739879,189.9975316,248,0.025,74210.91571,267.3437195,0.002588308,-0.371025277,4.037723989,333.15,9.2
3/7/2006,8,270.7513636,0.345913699,6.674664207,248.6626077,190.6428131,248,0.0234375,73887.54239,270.6056182,0.003662844,2.025183971,-0.396992968,333.15,8.8
3/8/2006,8,269.0662308,0.348410596,0,205.4522903,223.888495,249,0.021875,73613.4437,267.5068061,0.00323243,3.073880404,-2.535708611,333.15,9.4
3/9/2006,8,266.3346489,0.34849527,1.028790802,217.5099681,187.7549052,250,0.0203125,72778.20218,265.0917219,0.002511572,5.982909558,0.336772238,333.15,9.6
3/10/2006,8,261.5037627,0.348827349,0,155.2859108,229.8748755,248,0.01875,72551.254,258.9750926,0.001303167,-1.193530088,-0.182597571,333.15,8
3/11/2006,8,260.9947416,0.347874491,0,175.6713638,215.022492,250,0.0171875,72852.92706,257.5081215,0.001617706,-4.070417527,1.996345199,333.15,7
3/12/2006,8,263.5018193,0.347300008,1.2944338,208.0051455,216.4642867,249,0.015625,73089.97521,260.8510462,0.002134565,1.330870141,-1.701543531,333.15,7.8
3/13/2006,8,261.9506437,0.347368243,0.01631478,193.6743551,174.8421171,248,0.0140625,73951.84901,260.3616066,0.001746097,2.888763639,1.15227129,333.15,8
3/14/2006,8,264.784081,0.346822316,1.57888678,212.1200128,210.7113995,249,0.0125,73886.50112,260.283673,0.002074264,-1.414867264,4.801431613,333.15,8.8
3/15/2006,8,265.6193498,0.346914449,4.563147861,203.6520024,232.9785543,249,0.0125,73858.70042,264.3940639,0.002365083,4.562036216,-0.127863086,333.15,8.5
3/16/2006,8,264.9693817,0.347308672,0.674664118,204.0263226,226.7909103,249,0.0125,74240.15675,263.1847935,0.002031318,-2.48233369,3.272960701,333.15,9
3/17/2006,8,267.6445897,0.347154768,2.451823453,243.7752276,184.5453482,249,0.0125,73872.96705,267.7210204,0.002920385,-2.054942449,2.859373043,333.15,10
3/18/2006,8,269.1617762,0.34847652,6.103263047,232.9173739,222.3563373,249,0.0125,73353.39491,269.248656,0.003357797,-1.084149088,1.405038409,333.15,12
3/19/2006,8,269.0084253,0.349254673,1.188099826,234.4430137,229.4390309,249,0.0125,73233.758,268.6457233,0.003353807,-0.751991374,-0.844017927,333.15,11
3/20/2006,8,268.9954295,0.350613297,0.748368533,263.0387435,138.8618383,248,0.0125,73492.02255,266.1869748,0.003388156,-1.125935717,2.451279627,333.15,13
3/21/2006,8,268.0483005,0.350262303,0.557005766,232.6080569,228.9395987,248.3333333,0.0125,73565.20393,265.6983121,0.003083589,-0.801271605,1.77683144,333.15,12
3/22/2006,8,267.4470609,0.349697684,0,200.3916856,245.1966687,248.6666667,0.0125,74609.97121,265.8895448,0.002960637,2.159564971,-1.554158692,333.15,13
3/23/2006,8,268.2020433,0.348700099,0,193.1175333,255.1763794,249,0.0125,75066.15003,266.366197,0.00273838,-0.610492651,1.17258479,333.15,14
3/24/2006,8,270.3452376,0.347673265,0,205.5418937,241.3319294,248,0.0125,74572.36484,268.0992597,0.002776607,-1.188259775,2.844321859,333.15,14
3/25/2006,8,272.9769794,0.346644524,0.42111325,217.3607678,260.2007636,248,0.0125,73845.80534,270.0493329,0.003354718,-1.512939882,3.932853545,333.15,15
3/26/2006,8,269.4771313,0.346989713,3.283877208,247.3399029,189.3862232,249,0.0125,73983.87156,270.2371686,0.003384165,6.648088711,-0.259101092,333.15,14
3/27/2006,8,267.4292426,0.3487368,0.013819578,193.0321526,257.8510995,250,0.0125,74269.62252,266.4792684,0.002589091,-1.960140784,2.163147825,333.15,15
3/28/2006,8,272.0900392,0.347740487,6.628407009,273.915943,183.7231633,249,0.0125,73869.80646,269.2289753,0.00343658,-1.760468676,3.425183992,333.15,15
3/29/2006,8,272.7060661,0.347641896,9.495777493,270.0091531,222.8211326,249,0.0125,73362.67674,272.5121676,0.004139963,1.880998109,2.345745396,333.15,17
3/30/2006,8,270.9733886,0.345021158,1.265834952,253.0183179,203.2717881,249,0.0125,73919.39699,270.5989265,0.004055302,2.946841055,0.905534243,333.15,20
3/31/2006,8,270.7682542,0.344117666,0.546641083,248.5205891,230.1493077,249,0.0125,74007.94626,269.3369662,0.003491051,-2.431621917,3.351447587,333.15,21
4/1/2006,8,272.6059462,0.344320436,3.498848421,268.7743082,221.1837045,249,0.0125,74005.3239,271.4357446,0.003960628,2.267146547,1.979238673,333.15,20
4/2/2006,8,269.1035389,0.344349641,0,203.1269304,265.9701255,249,0.0125,74595.83333,268.6034063,0.002663676,-0.688051834,1.156717868,333.15,23
4/3/2006,8,273.4437101,0.343345059,0,234.7057377,255.4443416,248,0.0125,74453.48528,270.7994518,0.003319434,-2.555918144,3.4695378,333.15,27
4/4/2006,8,275.9130639,0.339546215,0.001535509,283.2129441,212.6458205,248.5,0.0125,74084.01392,274.0439294,0.004391147,-2.012627989,3.864027569,333.15,25
4/5/2006,8,275.81296,0.334338473,1.599808085,262.8144073,223.5333607,249,0.0125,73276.01967,274.4559778,0.004604231,-0.59340212,4.414211518,333.15,30
4/6/2006,8,272.2954775,0.33951688,4.303838836,274.5148633,192.0541775,249,0.0125,73451.48752,269.9351533,0.004423568,3.765131214,-0.307621566,333.15,38
4/7/2006,8,272.6986685,0.34487776,1.751247627,221.391614,273.418878,249,0.0125,74408.1174,272.6665382,0.004306358,-0.578374929,0.178742805,333.15,35
4/8/2006,8,274.4428464,0.339717066,0.904030724,218.3732118,274.1427424,249,0.0125,74342.15931,273.5529887,0.003637708,-0.396537114,2.744073937,333.15,40
4/9/2006,8,275.5554904,0.333906605,0.115547027,246.0327132,244.6160945,249,0.0125,74072.1977,274.1771774,0.003685589,-1.253039046,1.659516979,333.15,43
4/10/2006,8,275.2635278,0.328973521,0,258.4019552,208.0240434,249,0.0125,73652.99984,273.4150702,0.003929446,1.034820873,1.310380698,333.15,47
4/11/2006,8,274.43776,0.326689744,0.746449147,252.2310178,231.7507712,249,0.0125,74077.5096,272.7772598,0.003943994,-0.441242809,2.434061137,333.15,55
4/12/2006,8,276.475484,0.32426292,0,261.5799703,228.2096483,249,0.0125,74596.64907,273.436711,0.003964819,-0.214315422,3.327951105,333.15,80
4/13/2006,8,275.987744,0.321344016,0,212.244245,284.5926146,249,0.0125,74580.85813,275.0968221,0.00324201,2.741018915,2.450399909,333.15,125
4/14/2006,8,276.0631999,0.318763848,2.295009631,235.1716846,264.9012915,249,0.0125,73958.95393,275.1248233,0.003299368,-0.692482416,3.750136012,333.15,175
4/15/2006,8,275.6748442,0.328361551,7.170441566,263.2949815,248.0636153,249,0.0125,73625.49984,275.0664336,0.004629087,2.430806178,2.366666702,333.15,220
4/16/2006,8,275.9386637,0.331740641,1.364299445,237.6931337,267.5389915,249,0.0140625,73740.9493,274.7047183,0.003967506,1.237324075,5.77748729,333.15,230
4/17/2006,8,272.5928224,0.328513227,2.49021117,251.7926061,240.5470285,249,0.015625,73652.13052,272.5162926,0.003625264,4.999672179,-0.596145242,333.15,175
4/18/2006,8,268.7881118,0.332706667,3.196545153,214.5056894,298.6004363,249.5,0.0171875,74605.74536,268.5347506,0.002855838,3.036356411,-2.574992041,333.15,120
4/19/2006,8,269.0114563,0.333629008,0,179.0906857,312.7259484,250,0.01875,74545.6406,266.6499513,0.002516579,0.077807103,-0.803846781,333.15,130
4/20/2006,8,271.6566739,0.332604581,0,188.8728355,310.8996288,248,0.0203125,74437.36404,269.8694,0.002578519,-1.258693237,1.127079351,333.15,116
4/21/2006,8,274.5842891,0.330584519,0,205.7266106,303.3526357,249,0.021875,74330.12236,273.047301,0.002774736,-2.217402464,3.065914953,333.15,124
4/22/2006,8,279.3456616,0.327126316,0,239.4889191,287.1944381,248,0.0234375,74216.67067,276.7764263,0.003320641,-2.533813218,2.383597284,333.15,137
4/23/2006,8,278.1443659,0.323349582,0.080614205,225.5615837,305.2677029,249,0.025,74188.72761,276.9877281,0.003109821,-1.154558558,3.041930628,333.15,192
4/24/2006,8,273.4008838,0.322360759,0.459117089,232.9011711,266.9930782,249,0.0234375,74210.20873,272.9656982,0.004000792,-4.434277097,3.187364091,333.15,201
4/25/2006,8,272.2310181,0.320812448,0.003838772,230.5815214,300.6710457,249,0.021875,74486.03967,271.610054,0.003431862,-0.999168281,2.24772876,333.15,154
4/26/2006,8,274.4176704,0.31902699,0.055854128,208.7560572,311.8689506,249,0.0203125,74475.64459,273.7969697,0.003114443,1.767666373,0.585404679,333.15,157
4/27/2006,8,276.2463573,0.317127726,0.017274472,206.8162299,315.1090258,248,0.01875,74469.61452,275.2762413,0.003129726,1.925127988,-3.131733892,333.15,219
4/28/2006,8,276.0139756,0.315450944,0,205.8834644,317.8754206,250,0.0171875,74736.45234,275.2476374,0.003129439,-0.891522726,-3.444697748,333.15,303
4/29/2006,8,275.8663989,0.314126937,0,210.9762188,313.9129685,249,0.015625,74674.80486,276.0101948,0.00298015,1.476127661,-2.362348084,333.15,355
4/30/2006,8,276.600332,0.313087161,0,224.1800017,310.9799391,249,0.0140625,74593.23896,275.7604898,0.0037609,4.470129625,-1.419921646,333.15,428
5/1/2006,8,275.3319379,0.312266511,0,199.1666376,305.7706539,249,0.0125,74608.40371,274.4319731,0.002519202,3.263627688,1.169393811,333.15,419
5/2/2006,8,274.7411589,0.311619236,0,200.1430772,316.2132485,249,0.01875,74483.89155,273.9451949,0.002990003,2.994569782,-2.387156146,333.15,374
5/3/2006,8,272.6944698,0.311062287,0,219.2656623,267.4193338,249,0.025,74379.54734,273.1346811,0.002366131,-1.500359907,-0.438339738,333.15,348
5/4/2006,8,274.3168387,0.316912324,0.283493286,241.3837688,287.6220212,249,0.03125,74297.12972,273.8273398,0.003366083,-1.826279618,0.603574865,333.15,344
5/5/2006,8,275.8850009,0.329044122,1.082341667,257.0980125,262.4838331,250,0.0375,74356.77703,274.2637266,0.004215443,-1.634173089,0.180566222,333.15,328
5/6/2006,8,277.3578016,0.328045434,0,242.0690055,280.1696379,249,0.04375,74348.4277,275.4199804,0.003981734,3.099784115,0.696793037,333.15,368
5/7/2006,8,276.8702137,0.324035037,0.614971218,262.1354246,258.6920384,248,0.05,74302.45681,275.1233311,0.00403726,4.439755344,0.044489764,333.15,416
5/8/2006,8,275.3573458,0.323895947,4.299616187,267.521877,223.5032183,249,0.05625,74282.01536,275.895429,0.004257094,5.088347805,-0.533101415,333.15,478
5/9/2006,8,273.2020834,0.323089921,0,207.7171976,299.4175428,250,0.0625,74487.45921,273.0770321,0.002996481,4.079590592,-2.951983409,333.15,393
5/10/2006,8,272.9677024,0.320779639,0,193.8881347,327.5509406,248,0.0625,74953.15099,271.7731737,0.002637508,1.080782166,-2.667514435,333.15,340
5/11/2006,8,275.6833614,0.31902885,0,213.7204846,306.5414153,248,0.0625,74787.02735,274.3489596,0.002515947,-0.149048307,2.281805856,333.15,342
5/12/2006,8,278.9407031,0.317156529,0,225.2850401,321.7990771,249,0.0625,74618.59725,277.699007,0.003525384,2.983245406,1.042482421,333.15,384
5/13/2006,8,280.7405592,0.315471127,0,228.7249554,321.0755326,248,0.0625,74890.6278,278.743618,0.003583261,0.702215302,-0.993274167,333.15,492
5/14/2006,8,282.2685583,0.314144991,0.317082538,239.4097524,317.5681029,249,0.0625,75259.51216,279.6800753,0.003871457,-2.111484356,-0.081397954,333.15,541
5/15/2006,8,283.2462694,0.313097999,0.100767756,235.9431417,327.0656959,248,0.0625,75377.76631,280.4680246,0.003838779,-3.782381694,2.12288071,333.15,555
5/16/2006,8,282.9557224,0.312277876,0,229.9870316,329.2414956,249,0.0625,75285.22473,281.511261,0.00301294,-1.967338481,-0.589755287,333.15,602
5/17/2006,8,283.9867445,0.309887693,0,247.2885833,321.4783237,249,0.0625,75115.52863,282.4472885,0.003780886,-1.62326458,-0.259508961,333.15,637
5/18/2006,8,284.2812023,0.293798927,1.258157408,246.6662945,319.9873448,248,0.065625,74976.69226,282.3283736,0.003653391,1.145073594,0.196049267,333.15,623
5/19/2006,8,284.9421907,0.271058852,0.179654513,272.7475009,308.1294592,249,0.06875,74861.10045,281.2526582,0.005326919,1.799264262,1.829374627,333.15,694
5/20/2006,8,284.2610887,0.253351668,0.555278319,259.7409188,313.9027958,248,0.071875,74734.26663,281.1355553,0.004651391,1.523584476,3.680302358,333.15,776
5/21/2006,8,283.3200218,0.222056436,0.189443381,244.5117279,316.867999,249,0.075,74653.04223,281.0492496,0.003607038,0.553079023,4.485196804,333.15,773
5/22/2006,8,282.66939,0.185506905,4.60652598,264.3893354,266.2251719,249,0.078125,74195.77815,281.1953036,0.003677919,-1.52400834,5.029934496,333.15,716
5/23/2006,8,280.0112406,0.161413913,1.781765861,265.6699576,296.9398557,249,0.08125,74810.07758,280.4609477,0.005029207,4.753279022,0.295289512,333.15,689
5/24/2006,8,280.8931744,0.147974086,0.023992323,235.2759472,333.0518604,249,0.084375,75169.72249,280.3071124,0.003944994,1.359572957,1.507869504,333.15,603
5/25/2006,8,282.9307624,0.136552874,0,243.0997477,325.1622329,248,0.0875,74582.58877,282.6056232,0.003920073,2.180526264,2.557685579,333.15,569
5/26/2006,8,282.2173986,0.129034598,0,245.2482362,325.1368011,248,0.0921875,73825.66939,283.3136889,0.003726711,2.495097606,2.113499712,333.15,567
5/27/2006,8,279.703795,0.124844967,1.48272555,272.046965,226.9744116,248,0.096875,73253.47649,281.5067755,0.004264179,2.212516028,3.933453354,333.15,568
5/28/2006,8,274.2662629,0.127537949,1.844337839,251.711832,254.746237,248.5,0.1015625,74155,275.4120121,0.003633533,3.97931068,1.678167012,333.15,554
5/29/2006,8,275.0638317,0.141634158,1.719577761,233.3000755,315.5186707,249,0.10625,74812.23848,274.8244661,0.003242482,2.690986924,1.132101744,333.15,475
5/30/2006,8,275.8771874,0.138563806,0.005950096,217.0027783,337.2014766,249,0.1109375,75030.48624,275.4782416,0.003015715,1.681166052,-1.728374946,333.15,393
5/31/2006,8,278.3288589,0.132163014,0,212.3596801,344.4823548,248,0.115625,75251.79463,277.9653727,0.002941755,-0.956693872,-0.172520796,333.15,336
6/1/2006,8,282.1438062,0.126375148,0,227.010584,328.0175513,248,0.1203125,75113.7484,282.4348799,0.002973057,-0.561404359,1.717034575,333.15,302
6/2/2006,8,284.4296747,0.122415174,0,243.7321773,311.9117289,249,0.125,75011.34837,285.9179414,0.003208725,0.800008009,2.193921978,333.15,296
